Census,Census,2016,https://www.cso.ie/webserviceclient/datasets.aspx?sp=DB_EP&SPtext=2016%20Preliminary%20Results
Census,Census,2016,https://www.cso.ie/webserviceclient/datasets.aspx?sp=DB_EY&SPtext=Summary%20Results%20Part%201
Census,Census,2016,https://www.cso.ie/webserviceclient/datasets.aspx?sp=DB_E1&SPtext=Profile%201%20-%20Housing%20in%20Ireland
Census,Census,2011,https://www.cso.ie/webserviceclient/datasets.aspx?sp=DB_PD&SPtext=This%20is%20Ireland%20Part%201
Census,Census,2011,https://www.cso.ie/webserviceclient/datasets.aspx?sp=DB_PSER&SPtext=This%20is%20Ireland%20Part%202
Census,Census,2011,https://www.cso.ie/webserviceclient/datasets.aspx?sp=DB_PR1&SPtext=Profile%201%20-%20Geography
